Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea,Yield Unit
Seed & Farm Supply,-94.347133,37.502328,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,35.01,0.03501307398252875,457.4353846153846,t/km2
Twin Peaks Contracting Inc,-90.443353,38.640542,MissppRN,8.654210660223452,5.769471942535345,5.946813574810006,3.964530659203627,82.44,0.08244325271529593,801.1119029126213,t/km2
Unerstall Construction,-91.075037,38.411127,MissppRN,8.654210660223452,5.769471942535345,5.946813574810006,3.964530659203627,11.93,0.011928575780335326,801.1119029126213,t/km2
Whitley Construction Co LLC,-94.346142,39.00848,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,71.58,0.07157596323608374,1487.0603636363635,t/km2
Agassiz Seeds,-97.248056,46.932983,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,57.11,0.0571076088646464,803.550304,t/km2
Alton Grain Terminal,-97.16162,47.454188,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,17.68,0.017683719099764617,803.550304,t/km2
Bottineau Farmers Elevator,-100.83333,48.792187,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,98.4,0.0984015744497752,803.550304,t/km2
Cando Farmers Grain & Oil Cooperative - Elevator,-99.24579,48.685548,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,17.75,0.01775427568303557,803.550304,t/km2
Central Valley Bean Cooperative,-97.16162,47.454188,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,56.87,0.05687442375253517,803.550304,t/km2
Dakota Dry Bean Inc,-98.720131,48.268944,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,16.66,0.016655697412882198,803.550304,t/km2
Effertz Key Ranch Inc,-100.63629,48.234577,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,69.5,0.06950288393666149,803.550304,t/km2
Farmers Union Elevator,-101.281173,46.71607,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,65.35,0.06535207528331885,1487.0603636363635,t/km2
Finley Farmers Grain Company,-97.724708,47.456175,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,96.8,0.0968046226058493,803.550304,t/km2
Fordville CO Op Marketing Association,-97.721355,48.369474,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,7.47,0.007473237868503157,803.550304,t/km2
Gutter Topper OF North Dakota,-101.321866,47.60697,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,29.17,0.029165856607051288,1487.0603636363635,t/km2
Harvey Farmers Elevator,-99.660984,47.587531,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,93.5,0.09349645981554164,1487.0603636363635,t/km2
James Valley Grain,-98.504678,46.110186,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,53.9,0.05390430264058701,1487.0603636363635,t/km2
Lorrich Industries Inc,-97.551857,48.767508,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,15.3,0.015303894665891937,803.550304,t/km2
Maple River Grain & Agronomy,-97.248056,46.932983,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,73.2,0.07320006811333585,803.550304,t/km2
Martin Construction Inc,-102.65513,46.810691,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,63.89,0.06389176237599764,1487.0603636363635,t/km2
Mayport Farmers Cooperative,-97.16162,47.454188,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,39.41,0.03940873108680435,803.550304,t/km2
Powers Lake Elevator Company,-102.518309,48.791005,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,28.83,0.02882706633025355,803.550304,t/km2
Reynolds United Cooperative,-97.456983,47.921919,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,82.49,0.08248617436150044,803.550304,t/km2
Reynolds United Cooperative,-97.16162,47.454188,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,76.52,0.07651662606374936,803.550304,t/km2
South Central Grain,-99.477433,46.457363,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,28.5,0.02849653589036878,1487.0603636363635,t/km2
Wanzek Construction Inc,-97.248056,46.932983,NelsonR,21.6937476161136,14.462447247252054,13.142122161238696,8.761457090037322,45.44,0.04543883791601992,803.550304,t/km2
Woody's Feed & Grain,-102.65513,46.810691,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,64.83,0.06482796951270801,1487.0603636363635,t/km2
A G Partners Cooperative Inc,-95.564215,39.826495,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,46.26,0.04626313963710242,1487.0603636363635,t/km2
Agmark,-98.209378,39.393273,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,86.09,0.08609326394451033,1487.0603636363635,t/km2
"Beachner Grain Inc - Elevator, St Paul Elevator",-95.306802,37.558502,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,45.83,0.045831650203822814,457.4353846153846,t/km2
Continental Agra Grain Equipment,-97.427241,38.04322,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,47.07,0.04706834366357617,457.4353846153846,t/km2
Cooperative Elevator & Supply Company,-100.36626,37.238138,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,6.24,0.006243892618315016,457.4353846153846,t/km2
Cornerstone Agency LLC,-101.05557,39.350924,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,31.43,0.03142720977605473,1487.0603636363635,t/km2
Countryside Feed LLC,-97.096895,38.358874,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,15.82,0.015823244518235535,457.4353846153846,t/km2
Delphos Cooperative Association Elevator,-97.65022,39.132538,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,13.76,0.013756541877582507,1487.0603636363635,t/km2
Diversified Inc.,-94.822324,38.883773,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,5.86,0.005860731318546375,1487.0603636363635,t/km2
Farmers CO Op Elevator,-97.460993,37.684775,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,20.11,0.020113651680887922,457.4353846153846,t/km2
Farmers Cooperative,-97.460993,37.684775,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,17.76,0.017756291648327448,457.4353846153846,t/km2
Farmers Cooperative Elevator,-97.427241,38.04322,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,75.69,0.07568626547995669,457.4353846153846,t/km2
Fowler Equity EXCH FERT Department,-100.36626,37.238138,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,40.45,0.0404528495335724,457.4353846153846,t/km2
Golden Belt Cooperative Association Inc,-99.317275,38.91474,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,37.12,0.037121463965551306,1487.0603636363635,t/km2
Heartland Mills Inc,-101.347393,38.48206,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,1.25,0.0012512500481380528,457.4353846153846,t/km2
Hi-Plains Cooperative Association Inc,-101.05557,39.350924,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,45.67,0.0456721912065816,1487.0603636363635,t/km2
Johnson Cooperative Grain Company,-101.784226,37.563011,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,53.22,0.053219576411845736,457.4353846153846,t/km2
L Conat Construction,-99.887965,37.691724,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,13.49,0.013491747414355316,457.4353846153846,t/km2
Lighthouse Renovation & Repair,-94.822324,38.883773,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,33.55,0.03354950258841634,1487.0603636363635,t/km2
Mc Cune Farmers Cooperative Association,-94.851823,37.507323,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,69.56,0.06956084722076863,457.4353846153846,t/km2
Mc Donald Commodities,-94.822324,38.883773,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,56.83,0.056832635189617176,1487.0603636363635,t/km2
Meade Cooperative South,-100.36626,37.238138,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,41.57,0.041573482785480786,457.4353846153846,t/km2
MGP Ingredients Inc,-95.313495,39.531759,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,29.73,0.029734131219009953,1487.0603636363635,t/km2
Mid Continent Industries,-97.427241,38.04322,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,73.67,0.07366751597464355,457.4353846153846,t/km2
Minneola Cooperative Inc,-99.820313,37.235519,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,67.79,0.0677865861162062,457.4353846153846,t/km2
OK Company Op Grain Company,-98.684831,37.228866,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,40.09,0.04008913611036839,457.4353846153846,t/km2
Opp Concrete,-97.460993,37.684775,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,9.9,0.009895367907875896,457.4353846153846,t/km2
Pawnee County Cooperative Association,-99.236731,38.181331,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,91.57,0.09156844107390445,457.4353846153846,t/km2
Premier Construction Service Inc,-97.460993,37.684775,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,92.73,0.09273184669829249,457.4353846153846,t/km2
Pro-Ag Marketing,-98.785478,39.785174,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,60.18,0.06018082551628923,1487.0603636363635,t/km2
Sherwood Construction Co Inc,-97.460993,37.684775,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,39.57,0.039567152354089793,457.4353846153846,t/km2
Southern Plains Cooperative,-99.312166,37.887621,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,81.53,0.08153007955836272,457.4353846153846,t/km2
Stafford County Flour Mills,-98.717434,38.030988,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,55.75,0.05575289301976526,457.4353846153846,t/km2
Steinlite Corporation,-95.313495,39.531759,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,9.34,0.009335030162698921,1487.0603636363635,t/km2
United Prairie Agency LLC,-101.319892,38.000239,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,10.61,0.01060760146315961,457.4353846153846,t/km2
Wildcat Construction Co Inc,-97.460993,37.684775,ArkWhtRedR,16.869063703058035,11.245964204375941,11.2152374696516,7.476791696020069,80.99,0.08098959148774147,457.4353846153846,t/km2
Woofter Construction & Irrigation,-101.05557,39.350924,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,22.34,0.022343068999075788,1487.0603636363635,t/km2
Dakota Plains AG Center,-97.754432,43.334873,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,13.94,0.01393657042373686,1487.0603636363635,t/km2
Farmers Cooperative Elevator,-96.946107,45.629576,MissppRN,8.654210660223452,5.769471942535345,5.946813574810006,3.964530659203627,47.84,0.04784300675744846,801.1119029126213,t/km2
Harrold Grain Co LLC,-99.996019,44.389027,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,62.65,0.06265477363234842,1487.0603636363635,t/km2
Madison Farmers Elevator Company,-97.129366,44.022065,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,75.39,0.07539111898915173,1487.0603636363635,t/km2
Southeast Farmers Elevator,-96.656035,42.832582,MissouriR,10.112362841932157,6.741577945396803,6.617317347486346,4.4115356116371425,57.84,0.057838273955595196,1487.0603636363635,t/km2
